eventid,riskscore
200103120007,8.64012738
200103120008,8.60191082
200103130001,9.001465022
200103130002,10.03894907
200103130003,3
200103130004,9.50048834
200103140001,8.05095542
200103140002,8.2165605
200103140004,9.527186894
200103140006,9.500976682
200103150001,9.001220852
200103150002,10.00048834
200103150003,10
200103160001,10.08990449
200103160003,9.117823896
200103160004,9.103263288
200103160005,10
200103160006,13.00074766
200103160007,10.0320703
200103160009,10.01395971
200103170001,9.041634946
200103170002,14
200103170003,9.01273886
200103170004,10.06564762
200103170005,10.01347137
200103170006,9.01298303
200103180001,12.01311269
200103180002,14.1415924
200103180003,9.077653972
200103180004,9.10191082
200103180005,8.5
200103190001,9.01273886
200103190002,12.00037383
200103190003,9.000732512
200103190004,9.01273886
200103190005,10.01273886
200103190006,10
200103200001,9.000732512
200103200002,8.01273886
200103200003,9.01273886
200103200004,4
200103210001,10
200103210002,13.00074766
200103210003,9.0254777
200103210006,9.00024417
200103220001,8.00024417
200103220002,10.00024417
200103220003,9.03821656
200103220004,9
200103220005,8.01273886
200103220007,9.01273886
200103230001,13.00373832
200103230003,10.01493639
200103240001,10.00097668
200103240002,10
200103240003,13.25029802
200103240004,13.00317422
200103240005,13.0254777
200103240006,9.564426772
200103240007,9.513471372
200103240008,9.514448054
200103240009,12.01121495
200103250001,10.00024417
200103250002,9.065563418
200103250003,10.06393843
200103250004,13.00024417
200103250005,9
200103250006,9.001495328
200103250007,10.15286624
200103250008,13
200103260001,9.039437412
200103260002,10
200103260003,9.01298303
200103270001,12.64136338
200103270002,8.50024417
200103270003,4
200103270004,8.1910828
200103270005,9.01298303
200103270006,9
200103270007,9.01273886
200103270008,10.00073251
200103270009,10.01957563
200103280001,13.03971189
200103280002,10
200103280003,9
200103280004,9.00024417
200103280005,10.03992575
200103280006,10.03919324
200103280007,8.00048834
200103290001,9.0641826
200103290002,9.0387049
200103290003,10
200103290005,8.03821656
200103300002,10
200103310001,10.17675294
200104010001,9.524947382
200104010003,9.176752944
200104010004,9.56369426
200104010005,6.02572187
200104020001,12.4578764
200104020002,10
200104020003,9.001220852
200104020004,8.529872768
200104020005,10
200104020006,9.01273886
200104020007,10
200104030001,4
200104030002,6.013959712
200104030003,9.00024417
200104030004,9.000976682
200104030005,4
200104030006,9.01273886
200104040001,9.03821656
200104040002,9.01273886
200104040004,4
200104040005,10.08966032
200104050001,9.500732512
200104050002,10.0279194
200104050003,14
200104060001,9.003906726
200104060002,10.0254777
200104070001,10
200104070002,14
200104070004,9.48407644
200104070005,10.00024417
200104070006,10.00122085
200104080001,10.02201734
200104080002,4
200104080003,8.02596604
200104090001,8.1433121
200104090002,6.67834394
200104090003,4
200104100001,9.01273886
200104100002,10
200104100003,10
200104100004,8.01273886
200104100005,4
200104110001,9.01273886
200104110002,8.509766818
200104110003,10
200104110004,9.000732512
200104110005,8.55095542
200104120001,10.01298303
200104120002,4
200104130001,9.0254777
200104130002,10
200104130003,10
200104140001,9.052420442
200104140002,10
200104140003,9.31847134
200104140004,9.1656051
200104140005,12.5
200104140007,10.11953309
200104140008,12.50024417
200104150001,13.10786357
200104150002,10
200104160001,12.03583622
200104160002,9.51273886
200104160004,10.02572187
200104160005,10.0254777
200104180001,9.513715542
200104180002,9.05144376
200104180003,9
200104180004,10
200104180005,9.5254777
200104180006,7.0132272
200104190001,9
200104190002,9.53846073
200104200001,10.02596604
200104200002,4
200104200003,10.05144376
200104210001,9.01273886
200104210002,5
200104210003,10
200104220001,12.0388785
200104220002,9.077898142
200104220003,9.537686222
200104220004,9.000732512
200104220005,9.50048834
200104220006,9.0254777
200104230001,9.00447083
200104230002,9.000976682
200104230003,10.00610426
200104230004,10.00097668
200104230005,12.02694272
200104230008,10
200104230009,12.00048834
200104240001,8.013471372
200104250001,9.1910828
200104250003,9
200104250004,10.07765397
200104250005,4
200104250008,5
200104260001,8.115382192
200104260002,9.03084945
200104260003,10
200104260004,9
200104260005,10.06369426
200104280001,9.26751592
200104280002,9.103375842
200104280003,10
200104280004,10.0653041
200104280005,9.064426772
200104280006,9.013715542
200104290001,9.11464968
200104290002,9.01273886
200104290003,9.564915112
200104300001,9.007325112
200104300002,13.00074766
200104300003,10.01298303
200104300004,10.03894907
200105010001,10.0387049
200105010002,10
200105010003,9.5132272
200105010004,9.50024417
200105010005,9.51273886
200105010006,10
200105010007,9.01298303
200105010008,9.56369426
200105010009,10.06393843
200105020001,9.50024417
200105030001,12.5265992
200105030002,10.01615725
200105040001,10.13471365
200105040003,10.05705968
200105050001,14.2599343
200105050002,10
200105050003,10
200105060001,10.00024417
200105060002,9.01273886
200105060005,10.00122085
200105070001,9.513959712
200105070002,4
200105080001,9.5254777
200105080003,8.01273886
200105090001,10.10191082
200105090002,9.00024417
200105090003,9.513471372
200105090004,9.60239916
200105100001,10
200105100002,9.102643332
200105100003,9.02572187
200105100004,9.003174216
200105100005,10.02596604
200105110001,10
200105110002,10.07936317
200105110004,12.00513038
200105120001,9.50024417
200105130001,10.14012738
200105140001,12.0719905
200105150001,9.51298303
200105150002,9.50024417
200105150003,12
200105150004,9.009345794
200105160001,10.00146502
200105170001,9.13536217
200105180001,10.0585247
200105180003,9.077165632
200105200001,9.500732512
200105210001,9.53821656
200105210004,4
200105210005,9.01298303
200105210006,13
200105210007,17
200105230001,10
200105230002,4
200105230003,9.131539438
200105240001,11.00024417
200105240002,11.00048834
200105240003,9.01273886
200105240004,9
200105240005,10.12836522
200105250001,9.040127926
200105250002,10.05583883
200105250003,8.0641826
200105270001,9.000976682
200105270002,9
200105270003,11.0711709
200105280001,9.5
200105280002,8.08917198
200105280003,12
200105280004,12.5
200105280005,3
200105280007,9.001220852
200105280008,10.02718689
200105280009,9.5
200105280011,9
200105280012,9.11464968
200105290001,4.500976682
200105290002,9.5
200105290004,9.000747664
200105290005,12.5
200105290006,12.5
200105290008,4.5254777
200105290010,9.026210212
200105300001,9.0641826
200105300002,10.00048834
200105300003,10.30573248
200105300004,10.0254777
200105300005,9
200105300007,10.01395971
200105300008,10
200105310001,9
200105310002,9.01298303
200105310003,10.01273886
200105310004,4
200105310005,8.51298303
200105310006,10.00268587
200105310007,9.01273886
200106010001,10.30467182
200106010002,10
200106010003,10
200106010004,8.000373832
200106020001,10.03329115
200106020002,12.96665483
200106020003,9.06369426
200106020004,9.564312262
200106030001,10.13178361
200106030002,9.5132272
200106030003,9.12738854
200106040001,10.01664559
200106050001,10.10410835
200106060001,9.0254777
200106070001,9.500732512
200106070002,10.03919324
200106070003,9.06369426
200106070004,9.502930046
200106070005,9.10191082
200106070006,9.501465022
200106080001,9.563163942
200106080002,10
200106080003,9.00024417
200106080004,9.50024417
200106100001,10.00048834
200106100002,10.11648853
200106100003,10.00048834
200106110001,13.01869159
200106110002,10
200106120001,9.0254777
200106120002,14
200106130001,10.07643312
200106130002,10.06369426
200106130003,9.00024417
200106130004,9.01273886
200106140001,10
200106140002,9.026698552
200106140003,4.00048834
200106150001,17.00390673
200106150002,13
200106150003,9.131126858
200106150004,9.0254777
200106150005,9.00656994
200106150006,4
200106150007,12.00591155
200106160001,10.29193296
200106180001,9.01298303
200106180002,10
200106180003,8.01298303
200106190001,9.534023666
200106190002,4
200106200001,6.5254777
200106210001,10
200106220001,9.53846073
200106220002,4
200106230002,10
200106230004,10.00037383
200106240001,10
200106250001,8.57643312
200106250002,10.14183657
200106250003,10.00976682
200106250005,12.00229876
200106250006,9.50024417
200106250007,4
200106260001,13.06442677
200106260002,9.526210212
200106260003,10
200106260004,10
200106260006,9.155307944
200106270001,12.61513802
200106270002,9.01273886
200106270003,10
200106270004,12.0153271
200106270005,9.01273886
200106280001,14.00390673
200106280002,12.52840775
200106280003,9.51273886
200106280004,9.01298303
200106290001,9.078302278
200106290002,4.01298303
200107010001,10.06564762
200107010002,8.01273886
200107020001,10.00146502
200107020002,9.01273886
200107030001,10
200107040001,9.01273886
200107040002,13.00122085
200107040003,12.54992516
200107040004,13.03968158
200107060001,10
200107060003,9.01273886
200107070001,10
200107070002,9.20382166
200107070003,10.12738854
200107070004,13.00195336
200107070006,7.01273886
200107070007,13.0132272
200107070008,13.00024417
200107080001,10.00537175
200107090001,5
200107090002,10.01298303
200107090003,3
200107090005,10.07705112
200107100001,10.01566891
200107110001,5
200107110002,10.00024417
200107110003,12.01096094
200107120002,9
200107130001,9.55095542
200107140001,9.641348232
200107150001,9.654087092
200107150002,12.00037383
200107160001,10.04016992
200107160002,10.00024417
200107160003,10
200107170001,9.01273886
200107170002,9.01273886
200107170003,8.01273886
200107180002,13.3953823
200107180003,12.0011215
200107180004,10.00024417
200107190001,9.039193242
200107190003,9.08917198
200107200001,10.02938443
200107200002,5
200107200004,10
200107200005,10
200107210001,9.669023486
200107210002,9.002197534
200107220001,10.01440606
200107220002,9.692303652
200107220003,8.05095542
200107220005,3.538590392
200107230001,14.00341839
200107230002,11.00037383
200107230003,12.0011215
200107230004,10
200107230005,12.00037383
200107230006,12.00037383
200107230007,12.00074766
200107230008,12.0011215
200107230009,10
200107230010,10
200107240001,14.27044597
200107240003,10
200107250001,10.00024417
200107250002,9.5254777
200107260001,9.51273886
200107260002,7.01273886
200107270001,12.00598131
200107270002,9.12738854
200107270003,9.5254777
200107270004,13
200107270005,7
200107290001,9.539193242
200107290002,9.01298303
200107300001,9.01273886
200107310001,12.02769213
200108000001,10
200108000002,14
200108000003,14
200108000004,10
200108000005,10.06393843
200108000006,5.001220852
200108000007,12.02242991
200108010001,13.00146502
200108010002,9.028554302
200108010003,9.5
200108010005,10
200108010006,9.0254777
200108010007,9.01273886
200108010008,14
200108010009,10
200108010010,9.01298303
200108010011,9.01298303
200108010012,10.06564762
200108010014,10
200108020001,17.06464238
200108020002,9.02572187
200108020003,9.1656051
200108020004,4
200108020005,9.026225364
200108020006,14.01298303
200108020007,9.00048834
200108020008,9.00024417
200108020009,9.01273886
200108020010,9.01273886
200108020011,4
200108020012,10.00024417
200108020013,10.02669855
200108020015,9.01273886
200108020016,7.00048834
200108030001,14.00170919
200108030002,9.5
200108030003,4
200108030004,4
200108030005,4
200108030006,4
200108030007,9.03821656
200108030008,4
200108030009,4
200108030010,9.15286624
200108030013,10
200108040001,13
200108040002,17
200108040003,9.175050252
200108040004,9.01273886
200108050001,4.01298303
200108050002,13
200108050003,13
200108050004,13
200108050005,13
200108050006,13
200108050007,10
200108050008,10.00048834
200108050009,10.01518056
200108050010,9
200108050011,9.00048834
200108050012,9
200108050013,9.001220852
200108050014,10.00048834
200108050015,10.0132272
200108050016,10.05095542
200108050017,4
200108050018,13
200108050019,13
200108050020,13
200108050021,12.0011215
200108050022,4.01273886
200108050023,9.01273886
200108050024,9.07667729
200108050025,9.197811772
200108060001,4.00024417
200108060002,4.00048834
200108060003,2.00024417
200108060004,8.00024417
200108060005,10.01273886
200108060006,15.00224299
200108060007,15.0011215
200108060008,15.0011215
200108070001,10.01298303
200108070002,12.00048834
200108070003,10
200108070004,12.00048834
200108070005,12.00357124
200108070006,12.00074766
200108070007,10.01273886
200108070008,9.01273886
200108070009,4
200108070010,10
200108070011,9.001121496
200108070012,13.01359392
200108070013,10.05095542
200108070014,10.00073251
200108070015,10.00024417
200108070016,10.00024417
200108070017,9.01273886
200108070021,10.16019135
200108080001,5.02596604
200108080002,13.00024417
200108080003,10.00024417
200108080004,10.01347137
200108080005,14.04676253
200108080006,13.00024417
200108080007,10.00048834
200108080008,3
200108080009,9.01273886
200108080010,10.00048834
200108080011,8.00024417
200108080012,9.204554172
200108080014,9.01273886
200108090001,9.14012738
200108090002,4.026454382
200108090003,10.01347137
200108090004,10.00122085
200108090005,10
200108090006,9.03821656
200108090007,9.396613654
200108090008,9.03821656
200108090009,9
200108090010,9.01298303
200108090011,13.05461798
200108090012,13.02718689
200108090013,9.01273886
200108090014,10.23556382
200108090015,3
200108090016,10
200108100001,13
200108100002,13
200108100004,4
200108100005,12.00304642
200108100006,12.00149533
200108100007,12.0011215
200108100008,12.03821656
200108100009,12.06369426
200108100010,10
200108100011,12.01311269
200108100012,12.01311269
200108100013,12.00448598
200108100014,10.0641826
200108100015,12.00507875
200108100016,10
200108100017,9.01273886
200108110001,13
200108110002,13
200108110003,9.01273886
200108110004,10.01371554
200108110005,12.01273886
200108110006,9.01273886
200108110007,9.064426772
200108110008,10.0024417
200108110009,13
200108110010,10.07863065
200108110011,10.09088117
200108110012,17.33843033
200108110013,10.00048834
200108110014,9.0254777
200108120001,10
200108120002,10.0254777
200108120003,10
200108120004,13
200108120005,13
200108120006,13
200108120007,9.05144376
200108120008,10.03968158
200108120009,9.2165605
200108120011,10.01298303
200108120012,13.01273886
200108120013,10.01640142
200108120014,10
200108120015,10.01640142
200108120016,10.00170919
200108120017,13
200108120018,10
200108120019,10.00037383
200108120020,10.0065926
200108120021,12.03266174
200108120022,12.02986042
200108130002,10.02572187
200108130003,5
200108130004,7
200108130005,4
200108130006,10.04212329
200108130007,10
200108130008,4
200108130009,9.0254777
200108130010,13
200108130011,13
200108130012,10.0024417
200108130013,10
200108130014,13.00122085
200108130015,7
200108130016,8
200108130017,10
200108130018,10
200108130019,9.01298303
200108130020,3
200108140001,4
200108140002,13
200108140003,12.00672897
200108140004,10
200108140005,10.00560748
200108140006,10
200108140007,4
200108140008,10
200108140009,12.00186916
200108140010,10
200108140011,10.00024417
200108140012,14
200108140013,9.00048834
200108140014,5.055838828
200108140015,10.01273886
200108140016,13
200108140017,17
200108140018,13
200108140019,12.06393843
200108140020,10.00024417
200108140021,10.00073251
200108140022,10
200108140023,13.06613596
200108140024,13.06613596
200108140025,13
200108140026,13
200108140027,13
200108150001,9.07643312
200108150002,12.02572187
200108150003,9
200108150004,10.03968158
200108150005,10
200108150006,4
200108150007,9
200108150008,13
200108150009,5
200108150010,4
200108150011,14
200108150012,9.004395068
200108150013,10.00219753
200108150014,12.2165605
200108150015,12.12738854
200108150016,4.01273886
200108150017,10.01273886
200108150018,13.00336449
200108160001,10
200108160002,10
200108160003,10
200108160004,10.15286624
200108160005,10.00024417
200108160006,13
200108160007,7.0254777
200108160008,13
200108160009,13
200108160010,13
200108160011,13
200108160012,13.0254777
200108160013,9
200108160014,4
200108160015,12.00037383
200108160016,10.00048834
200108160017,10.00024417
200108160018,10.00024417
200108160019,13
200108160020,13
200108160021,9.01273886
200108160022,4
200108160023,9.01298303
200108160024,10.00024417
200108160025,10.01371554
200108160026,10
200108160027,8.01273886
200108170001,10.01273886
200108170002,10.0254777
200108170003,9.01273886
200108170004,10
200108170005,10
200108170006,10.01444805
200108170007,12
200108170008,12
200108170009,9.00224299
200108170010,12.00024417
200108170011,7.01273886
200108170012,4
200108170013,9.00048834
200108170014,13
200108170015,4
200108170016,10
200108180001,13
200108180002,13
200108180003,4
200108180004,10.00317422
200108180005,9.01273886
200108180006,10.01273886
200108180007,9.02596604
200108180008,10
200108180009,12.00229876
200108180010,12.11801417
200108180011,10
200108180012,10
200108180013,10
200108180014,10.00097668
200108180015,9.0132272
200108180016,9
200108180017,10.00048834
200108180018,10.0254777
200108180019,9.03821656
200108180020,10.09014866
200108190001,10.00024417
200108190002,4
200108190003,12.00037383
200108190004,10.00122085
200108190005,10
200108190006,10.00149533
200108190007,9.01273886
200108190008,10.08864164
200108190009,10
200108190011,10
200108190014,9.01298303
200108190015,10.00024417
200108190016,10.00097668
200108190017,10
200108200001,7
200108200002,10
200108200003,10.06393843
200108200005,13
200108200006,9.0132272
200108200007,10.11806807
200108200008,12.00235039
200108200009,4
200108200010,10.12738854
200108200011,10.01298303
200108200012,10
200108200013,12.00747664
200108200014,10.0132272
200108200015,12.00229876
200108200016,13
200108200017,12.00224299
200108200018,9.01273886
200108200019,10.00048834
200108200020,9.01273886
200108200021,4
200108210001,9.026698552
200108210002,10
200108210003,10
200108210004,10.29958624
200108210005,10
200108210006,14
200108210007,9.0132272
200108210008,9.01273886
200108210009,9.02596604
200108210010,9.00024417
200108210011,6.03821656
200108210012,6.03821656
200108210013,6.03821656
200108210014,9.01273886
200108210015,9.01273886
200108210016,9.01273886
200108210017,10.00366256
200108210018,4
200108210019,9.00024417
200108210022,10.00341839
200108220001,7
200108220002,7
200108220003,7
200108220004,7
200108220005,7
200108220006,10.00195336
200108220007,4
200108220008,10
200108220009,10
200108220010,14
200108220011,14
200108220012,4
200108220013,10.00195336
200108220014,10
200108220015,4.06369426
200108220016,4
200108220017,10.01298303
200108220018,9.07643312
200108220019,4
200108220020,10.00097668
200108230001,13
200108230002,13
200108230003,13
200108230004,13
200108230005,13
200108230006,13
200108230007,13
200108230008,13
200108230009,13
200108230010,9.217293012
200108230011,12.00373832
200108230012,14
200108230013,4
200108230014,4
200108230015,9.00024417
200108230016,14.01762227
200108230017,10.0024417
200108230018,10.00024417
200108230019,9.01273886
200108230020,12.00186916
200108230021,14.00488341
200108230022,10.08917198
200108230023,12.0254777
200108230024,13.0254777
200108230025,9.00048834
200108230026,10.00024417
200108240001,9.00024417
200108240002,13
200108240003,13
200108240004,10.63987273
200108240005,13
200108240006,13
200108240007,13
200108240008,13
200108240009,13
200108240010,12
200108240011,13
200108240012,9.00048834
200108240013,14
200108240014,9.026225364
200108240015,10.02572187
200108240016,12.01455639
200108240017,9.01273886
200108240018,12.00037383
200108240019,9.01273886
200108240020,9.00024417
200108250001,12.06604465
200108250002,10.04090243
200108250003,9.01273886
200108250004,4.00024417
200108250005,10
200108250006,10
200108250007,9
200108250008,10.0387049
200108250012,10.00195336
200108250013,14.00073251
200108250014,10.05095542
200108250015,5
200108250016,9.078874824
200108250017,9.0254777
200108250018,4.00024417
200108250019,10
200108250020,7
200108250021,12.00224299
200108250022,9.01273886
200108250023,12.00037383
200108250024,9.01273886
200108250025,5
200108260005,10
200108260006,10.05144376
200108260007,10
200108260008,13
200108260009,13
200108260010,9.01273886
200108260011,9.00048834
200108260012,9.01273886
200108260013,10.00097668
200108260014,13
200108260015,13
200108260016,12
200108260017,7
200108260018,9.090407984
200108260019,7
200108260020,7
200108260021,9.01273886
200108260022,14.0254777
200108260023,7
200108260024,10.00122085
200108260025,10
200108260026,12.5
200108270001,10.0296286
200108270003,10
200108270004,10
200108270005,10
200108270006,10.05388547
200108270007,9.5
200108270008,13.01566891
200108270009,14
200108270010,12.00048834
200108270011,4
200108270012,9.0254777
200108270013,10
200108270014,10.01273886
200108270015,13
200108270016,13.00146502
200108270017,12.5
200108270018,12.5
200108270019,12.5
200108270020,10
200108270021,10.00024417
200108270022,10
200108270023,9.0254777
200108270024,9.00024417
200108280001,4
200108280002,10
200108280003,9.03821656
200108280004,4
200108280005,10.03968158
200108280006,10.0254777
200108280007,10
200108280008,10.07789814
200108280009,9.01046729
200108280010,9.01298303
200108280011,9.02596604
200108280012,9.0254777
200108280013,12.00037383
200108280014,10
200108280015,10.06369426
200108280016,14
200108280017,14
200108280018,10
200108280019,9.01273886
200108280020,4
200108280021,9.0254777
200108280022,9.01273886
200108280023,6.526210212
200108290001,5
200108290002,4
200108290003,9.06369426
200108290004,10.00830179
200108290005,10
200108290006,10
200108290007,4.00024417
200108290008,10
200108290009,10.01273886
200108290010,14
200108290011,7
200108290012,7
200108290013,12
200108290014,13.00373832
200108290015,10.10508504
200108290016,10.02865192
200108290017,9.01273886
200108290018,10.01273886
200108290019,10
200108290020,10
200108290021,9.01298303
200108290022,10.0132272
200108290023,10
200108290024,9.0254777
200108290025,10.00024417
200108290027,9.01273886
200108300001,9.01273886
200108300002,9.064068092
200108300003,9.539925754
200108300004,10
200108300005,9.01273886
200108300006,10.00024417
200108300007,9.01273886
200108300008,10.00073251
200108300009,10.00122085
200108300010,9.091788802
200108300011,10.01273886
200108300012,4
200108300013,4
200108300014,5
200108300015,9.03846073
200108310001,10
200108310002,9.01273886
200108310003,14
200108310004,10.00024417
200108310005,4.01273886
200108310006,9.000373832
200108310007,9.05319841
200108310008,9.01273886
200108310009,10.01298303
200108310010,4
200109010001,12
200109010002,7
200109010003,10
200109010004,12
200109010005,9.00024417
200109010006,9.01273886
200109010007,9.00024417
200109010008,10.42034018
200109010009,9
200109010010,9.01273886
200109010011,10
200109010012,8.00048834
200109010013,10.07692146
200109010014,10
200109010015,9.01273886
200109020001,10.01518056
200109020002,14.05437381
200109020003,10.00097668
200109020004,10.08966032
200109020005,9.000373832
200109020006,10
200109030001,9.000747664
200109030002,10.01273886
200109030003,10
200109030004,9.052420442
200109030005,12.50024417
200109030006,10.04139078
200109030007,12.5
200109030008,12.5
200109030009,12.50048834
200109040001,10.01273886
200109040002,9.05095542
200109040003,9.11464968
200109040004,9.01273886
200109040005,10.02694272
200109050001,8.01273886
200109050002,10.3071975
200109050003,10.00073251
200109050004,9.000976682
200109060002,9.01273886
200109060003,9.01298303
200109060004,10.05510632
200109070001,10
200109070002,9.551687932
200109080001,10.01762227
200109080002,9.07643312
200109080003,10
200109080004,9.128365222
200109080005,10
200109080006,9.01273886
200109090001,10.04309997
200109090002,10.02621021
200109090003,8.026454382
200109090004,9.07643312
200109090005,9.01298303
200109090006,9.064670942
200109090007,10.07101937
200109090008,9.526210212
200109100001,9.03846073
200109100002,8.12738854
200109100003,4
200109100004,8.01273886
200109100005,8.014203882
200109100006,10.04212329
200109100007,4.00024417
200109110001,9.01273886
200109110002,9.05095542
200109110003,9.02572187
200109110004,52.66322627
200109110005,52.63989047
200109110006,35.4683203
200109110007,33.57692785
200109110008,9.51273886
200109120001,4
200109120002,10.00024417
200109120003,9.519575632
200109130001,9.039681582
200109130002,9
200109130003,10.00122085
200109130004,9.08917198
200109140001,14
200109140002,14
200109150001,9.013715542
200109150002,9
200109150003,10.00122085
200109150004,9.55095542
200109160001,4
200109160002,9.14061572
200109160003,9.002441704
200109160004,9.0254777
200109160005,8.11464968
200109160006,14
200109160007,9.410775538
200109160008,9
200109170001,13.11464968
200109170002,14.01273886
200109170003,9.155063774
200109180001,9.013471372
200109190001,10.03524452
200109190002,9.065159282
200109190003,8.08917198
200109190004,9.01273886
200109190005,10
200109190006,10
200109190007,9.01298303
200109200001,10
200109200003,9.01298303
200109200004,9.0254777
200109200005,10.06515928
200109200006,14
200109200007,10.01298303
200109220001,8.02596604
200109230001,8.00024417
200109230002,8.001121496
200109230003,10.02743106
200109230004,10.15433126
200109230005,9
200109230006,10
200109240001,9
200109240002,8.01273886
200109240003,10.07643312
200109240004,9.51273886
200109240005,12.02000483
200109250001,14.03821656
200109250002,10.02441704
200109260001,10
200109260002,9
200109260003,9.0254777
200109260004,10.05144376
200109270001,9.281963974
200109270002,9.001869158
200109270003,8.182739008
200109270004,4
200109280001,10.03821656
200109280002,10.05157342
200109280003,10.01298303
200109280004,9.01273886
200109280005,9.02572187
200109280006,8.0254777
200109290001,8.0254777
200109300001,10
200110010001,14.40955469
200110010002,10
200110010003,14.00024417
200110010004,10
200110020001,10.05437381
200110020003,12.01395971
200110020004,9.514692224
200110020006,4.00024417
200110030001,9.00048834
200110030002,12.00630351
200110040001,9.067112646
200110040002,9.040658264
200110050001,9.500732512
200110060001,10.02645438
200110070001,10.0254777
200110070002,9.029164386
200110070003,9.08508702
200110080001,13
200110080002,13
200110080003,7
200110080004,9.51273886
200110080005,9.005981308
200110090004,12.02572187
200110100001,10
200110100002,9.001953364
200110100003,9.30573248
200110100004,9.06369426
200110100005,9.01298303
200110100006,9.30573248
200110110001,4.51273886
200110110002,10.00048834
200110110003,12.00122085
200110110004,4.5254777
200110110005,9.0812208
200110110006,9.15286624
200110110007,12.01311269
200110110008,7
200110110009,7
200110120001,10
200110120002,10
200110120003,14.00341839
200110120004,12.00146502
200110120005,5.0254777
200110130001,8.05095542
200110140002,9
200110150001,12.02694272
200110150002,12.00024417
200110150003,4
200110150004,4
200110150005,10
200110160001,13
200110160002,13
200110160003,9.013486524
200110170001,9.0132272
200110170002,9.01273886
200110170003,4
200110170004,10.05095542
200110180001,9.0132272
200110180002,9.01273886
200110180004,12.00024417
200110180005,10
200110190001,9.00048834
200110190002,9.01273886
200110200001,9.08917198
200110200002,4
200110200003,9.12738854
200110210001,9.50048834
200110210002,10.0641826
200110220001,6.07692146
200110220002,10
200110220003,10
200110220004,10
200110240002,9.001465022
200110250001,6.03821656
200110250002,10.05681551
200110260001,10
200110260002,9.013471372
200110260003,9.000732512
200110260004,12
200110270001,12.00363506
200110270002,9.051687932
200110270003,9.003662556
200110270004,9.06369426
200110280001,9.054373806
200110280002,10.15184756
200110280003,9.029872768
200110280004,9.20382166
200110280005,9.064670942
200110280006,9.00048834
200110280007,9.013112692
200110290001,10
200110290002,9.080339846
200110290003,15.01273886
200110290004,8.01273886
200110290006,9.0254777
200110300001,14.12738854
200110300004,4
200110300005,10
200110300006,10.01444805
200111010002,8.01273886
200111010003,13
200111010004,13
200111010005,13
200111020001,9.513471372
200111020002,9.01298303
200111020003,4
200111020004,10.03821656
200111030001,9.039437412
200111030002,11.00037383
200111030003,10.00149533
200111030004,12.00299065
200111030005,4
200111040001,10.03821656
200111050001,10.30573248
200111050002,9.064915112
200111050003,4
200111050004,4
200111050005,7
200111050006,7
200111060001,10.02319619
200111060002,10
200111060003,9.5
200111060004,10.0519321
200111060005,14
200111060007,10.30573248
200111060008,9.02317757
200111070001,9.51273886
200111070002,8.01273886
200111070003,12.00496721
200111090001,10.01347137
200111090002,10
200111100001,8.02572187
200111100002,10.0254777
200111100003,10.08693245
200111100004,9.10191082
200111100005,12.00037383
200111100006,12.02664946
200111100007,9.0387049
200111100008,12.00037383
200111110001,8.0254777
200111110002,4
200111110003,10
200111110004,12.01378842
200111110005,8.01298303
200111110008,13.03821656
200111110009,13.00037383
200111110010,10
200111110011,9.003662556
200111110012,9.000747664
200111120001,10.03036111
200111130001,9.039437412
200111140001,12.01273886
200111140002,11.00024417
200111140003,11.00024417
200111140004,10
200111140005,9.50048834
200111140006,9.5
200111140007,9.01273886
200111150001,10
200111150002,8.03846073
200111150003,8.02596604
200111150004,9.000732512
200111150005,9.02572187
200111150006,9.553152954
200111160001,9.026210212
200111160002,12.00037383
200111170001,9
200111170002,8.552420442
200111170003,9.01273886
200111180001,10.01347137
200111180002,6.710902602
200111180003,12.00368669
200111180004,9.128121052
200111190001,7.672187198
200111190002,9.000732512
200111190003,3
200111200001,10.00708094
200111200002,10
200111200003,9.00048834
200111210001,8.00024417
200111210002,9.57692146
200111210003,9.03821656
200111210004,10.00170919
200111210005,9.01273886
200111220002,9.051687932
200111220003,9.500976682
200111220004,12.07643312
200111230001,9.0254777
200111230002,9
200111230003,6.026210212
200111230004,9.01811061
200111230006,6.36942676
200111240001,9.03821656
200111240002,9.5132272
200111240003,10
200111240004,8.0254777
200111240005,8.564915112
200111240006,12.57643312
200111240007,9.03821656
200111240008,12.15286624
200111250001,9
200111250002,9.052176272
200111250003,10
200111250004,7
200111260001,9.0132272
200111260002,4.026698552
200111260003,9.00024417
200111270001,10.02621021
200111270002,9.00024417
200111270003,9.027675234
200111270004,9.205286682
200111270005,12.05877558
200111270006,9.205286682
200111280001,9.01273886
200111280002,1
200111280003,4
200111280004,9.08917198
200111290001,10.04016992
200111290002,6.05119959
200111290003,3.05095542
200111290004,13
200111290005,13
200111290006,13
200111290007,5.000976682
200111290008,9.51298303
200111290009,10.05290878
200111290010,16.0254777
200111290011,16.0254777
200111290012,16.0254777
200111290013,16.0254777
200111290014,16.01273886
200111300001,9.07643312
200111300002,12.02863152
200111300003,13
200112000001,4
200112010001,9.1910828
200112010002,10.00366256
200112010003,10.01098767
200112010004,13.16914168
200112010005,12.5
200112010006,4.03821656
200112010007,14
200112010008,9.15286624
200112010009,9
200112010010,10
200112010011,9.026225364
200112020001,9.03821656
200112020002,10.0132272
200112020003,10.21310014
200112020004,9.08917198
200112030001,12.02622536
200112030002,8.01273886
200112030003,16.01273886
200112030005,10.02596604
200112030006,10.10313167
200112030007,9.526225364
